genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2042				Adenylate cyclase (EC 4.6.1.1)	4.6.1.1	Adenylate cyclase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2044				Cytochrome c oxidase polypeptide II (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2044				Cytochrome c oxidase polypeptide II (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2045				Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2045				Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2101				Undecaprenyl diphosphate synthase (geranylgeranyl diphosphate specific) (EC 2.5.1.89)	2.5.1.89	Tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl-diphosphate specific)	00900	Terpenoid backbone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2104				Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	1.3.1.76	Precorrin-2 dehydrogenase	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2104				Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4)	4.99.1.4	Sirohydrochlorin ferrochelatase	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2105				Glutamyl-tRNA reductase (EC 1.2.1.70)	1.2.1.70	Glutamyl-tRNA reductase	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2117				Agmatinase (EC 3.5.3.11)	3.5.3.11	Agmatinase	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2197				DNA-cytosine methyltransferase (EC 2.1.1.37)	2.1.1.37	DNA (cytosine-5-)-methyltransferase	00270	Cysteine and methionine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2234				Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00270	Cysteine and methionine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2234				Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2234				Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00920	Sulfur metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2265				Ring hydroxylating dioxygenase, alpha subunit/Rieske (2Fe-2S) protein (EC 1.14.12.18)	1.14.12.18	Biphenyl 2,3-dioxygenase	00621	Biphenyl degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2266				Biphenyl dioxygenase beta subunit (EC 1.14.12.18)	1.14.12.18	Biphenyl 2,3-dioxygenase	00621	Biphenyl degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2318				Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2318				Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	1.9.3.1	Cytochrome-c oxidase	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2335				Thioredoxin reductase (EC 1.8.1.9)	1.8.1.9	Thioredoxin-disulfide reductase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2335				Thioredoxin reductase (EC 1.8.1.9)	1.8.1.9	Thioredoxin-disulfide reductase	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2361				Porphobilinogen synthase (EC 4.2.1.24)	4.2.1.24	Porphobilinogen synthase	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2369				Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2372				Porphobilinogen deaminase (EC 2.5.1.61)	2.5.1.61	Hydroxymethylbilane synthase	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2373				Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2374				Uroporphyrinogen-III synthase (EC 4.2.1.75)	4.2.1.75	Uroporphyrinogen-III synthase	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2377				UDP-galactose-lipid carrier transferase (EC 2.-.-.-)	2.-.-.-	Transferases	00231	Puromycin biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2377				Polyphosphate kinase 2 (EC 2.7.4.1)	2.7.4.1	Polyphosphate kinase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2384				2-dehydropantoate 2-reductase (EC 1.1.1.169)	1.1.1.169	2-dehydropantoate 2-reductase	00770	Pantothenate and CoA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2386				Archaeal DNA polymerase II large subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2386				Archaeal DNA polymerase II large subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2397				Glycyl-tRNA synthetase (EC 6.1.1.14)	6.1.1.14	Glycine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2398				Dolichol kinase (EC 2.7.1.108)	2.7.1.108	Dolichol kinase	00510	N-Glycan biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2402				Argininosuccinate synthase (EC 6.3.4.5)	6.3.4.5	Argininosuccinate synthase	00250	Alanine, aspartate and glutamate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2402				Argininosuccinate synthase (EC 6.3.4.5)	6.3.4.5	Argininosuccinate synthase	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2403				Argininosuccinate lyase (EC 4.3.2.1)	4.3.2.1	Argininosuccinate lyase	00250	Alanine, aspartate and glutamate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2403				Argininosuccinate lyase (EC 4.3.2.1)	4.3.2.1	Argininosuccinate lyase	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2410				Ornithine carbamoyltransferase (EC 2.1.3.3)	2.1.3.3	Ornithine carbamoyltransferase	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2433				Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	3.1.2.6	Hydroxyacylglutathione hydrolase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00130	Ubiquinone and other terpenoid-quinone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00253	Tetracycline biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00340	Histidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00350	Tyrosine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00360	Phenylalanine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00380	Tryptophan metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00522	Biosynthesis of 12-, 14- and 16-membered macrolides
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00624	1- and 2-Methylnaphthalene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00627	1,4-Dichlorobenzene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00860	Porphyrin and chlorophyll metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00940	Phenylpropanoid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00941	Flavonoid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00942	Anthocyanin biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00950	Isoquinoline alkaloid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00981	Insect hormone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	01051	Biosynthesis of ansamycins
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2436				Ubiquinone/menaquinone biosynthesis methyltransferase UbiE/COQ5 (EC 2.1.1.-)	2.1.1.-	Methyltransferases	01057	Biosynthesis of type II polyketide products
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00512	O-Glycan biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00513	High-mannose type N-glycan biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00522	Biosynthesis of 12-, 14- and 16-membered macrolides
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00540	Lipopolysaccharide biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00550	Peptidoglycan biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00561	Glycerolipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00563	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00600	Sphingolipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00601	Glycosphingolipid biosynthesis - lacto and neolacto series
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00603	Glycosphingolipid biosynthesis - globo series
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00604	Glycosphingolipid biosynthesis - ganglio series
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00906	Carotenoid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00908	Zeatin biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00941	Flavonoid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00942	Anthocyanin biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00944	Flavone and flavonol biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	00965	Betalain biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	01051	Biosynthesis of ansamycins
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2437				Glycosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases	01057	Biosynthesis of type II polyketide products
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2445				Nicotinamide-nucleotide adenylyltransferase, NadM family (EC 2.7.7.1)	2.7.7.1	Nicotinamide-nucleotide adenylyltransferase	00760	Nicotinate and nicotinamide metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2450				Indole-3-glycerol phosphate synthase (EC 4.1.1.48)	4.1.1.48	Indole-3-glycerol-phosphate synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2451				Tryptophan synthase beta chain (EC 4.2.1.20)	4.2.1.20	Tryptophan synthase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2451				Tryptophan synthase beta chain (EC 4.2.1.20)	4.2.1.20	Tryptophan synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2452				Tryptophan synthase alpha chain (EC 4.2.1.20)	4.2.1.20	Tryptophan synthase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2452				Tryptophan synthase alpha chain (EC 4.2.1.20)	4.2.1.20	Tryptophan synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2453				2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase (EC 2.2.1.10)	2.2.1.10	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2457				3-dehydroquinate synthase II (EC 1.4.1.24)	1.4.1.24	3-dehydroquinate synthase II	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2474				Pyruvate kinase (EC 2.7.1.40)	2.7.1.40	Pyruvate kinase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2474				Pyruvate kinase (EC 2.7.1.40)	2.7.1.40	Pyruvate kinase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2474				Pyruvate kinase (EC 2.7.1.40)	2.7.1.40	Pyruvate kinase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2474				Pyruvate kinase (EC 2.7.1.40)	2.7.1.40	Pyruvate kinase	00710	Carbon fixation in photosynthetic organisms
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2477				Methionyl-tRNA synthetase (EC 6.1.1.10)	6.1.1.10	Methionine--tRNA ligase	00450	Selenoamino acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2477				Methionyl-tRNA synthetase (EC 6.1.1.10)	6.1.1.10	Methionine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2480				L-tyrosine decarboxylase (EC 4.1.1.25)	4.1.1.25	Tyrosine decarboxylase	00350	Tyrosine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2480				L-tyrosine decarboxylase (EC 4.1.1.25)	4.1.1.25	Tyrosine decarboxylase	00950	Isoquinoline alkaloid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2481				Phosphoenolpyruvate synthase (EC 2.7.9.2)	2.7.9.2	Pyruvate, water dikinase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2481				Phosphoenolpyruvate synthase (EC 2.7.9.2)	2.7.9.2	Pyruvate, water dikinase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2481				Phosphoenolpyruvate synthase (EC 2.7.9.2)	2.7.9.2	Pyruvate, water dikinase	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2500				B12 binding domain of Methylmalonyl-CoA mutase (EC 5.4.99.2)	5.4.99.2	Methylmalonyl-CoA mutase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2500				B12 binding domain of Methylmalonyl-CoA mutase (EC 5.4.99.2)	5.4.99.2	Methylmalonyl-CoA mutase	00630	Glyoxylate and dicarboxylate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2500				B12 binding domain of Methylmalonyl-CoA mutase (EC 5.4.99.2)	5.4.99.2	Methylmalonyl-CoA mutase	00640	Propanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2500				B12 binding domain of Methylmalonyl-CoA mutase (EC 5.4.99.2)	5.4.99.2	Methylmalonyl-CoA mutase	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00071	Fatty acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00072	Synthesis and degradation of ketone bodies
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00280	Valine, leucine and isoleucine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00310	Lysine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00362	Benzoate degradation via hydroxylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00380	Tryptophan metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00630	Glyoxylate and dicarboxylate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00640	Propanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2505				Acetyl CoA synthase (Acetyl-CoA c-acetyltransferase) (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00900	Terpenoid backbone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2529				Archaeal DNA polymerase I (EC 2.7.7.7) @ intein-containing	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2529				Archaeal DNA polymerase I (EC 2.7.7.7) @ intein-containing	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2541				Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	1.4.1.13	Glutamate synthase (NADPH)	00250	Alanine, aspartate and glutamate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2541				Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	1.4.1.13	Glutamate synthase (NADPH)	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2542				Prolyl-tRNA synthetase (EC 6.1.1.15), archaeal/eukaryal type	6.1.1.15	Proline--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2546				Methylglyoxal synthase (EC 4.2.3.3)	4.2.3.3	Methylglyoxal synthase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2550				Phosphoserine phosphatase (EC 3.1.3.3)	3.1.3.3	Phosphoserine phosphatase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.2550				Phosphoserine phosphatase (EC 3.1.3.3)	3.1.3.3	Phosphoserine phosphatase	00680	Methane metabolism
