genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11333			40174	40707	-	534		ATP/cobalamin adenosyltransferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11338			40711	41016	+	306		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11343			41077	42591	-	1515		Aldehyde Dehydrogenase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11348			42801	44312	-	1512		glycine dehydrogenase subunit 2			1.4.4.2|Glycine dehydrogenase (decarboxylating)	00260|Glycine, serine and threonine metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11353			44309	45646	-	1338		glycine dehydrogenase subunit 1			1.4.4.2|Glycine dehydrogenase (decarboxylating)	00260|Glycine, serine and threonine metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11358			45864	46637	+	774		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11363			46706	47797	-	1092		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11368			48076	48492	+	417		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11373			48493	49284	+	792		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11378			49336	50673	-	1338		hydroxymethylglutaryl-CoA synthase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11383			51102	51680	-	579		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11388			51863	52711	-	849		TatD-related deoxyribonuclease				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11393			52939	54510	+	1572		Na+/H+ antiporter NhaC-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11398			54507	54779	+	273		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11403			55104	55502	-	399		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11408			55932	57551	+	1620		SptA				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11413			57925	59538	+	1614		SptB				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11418			59562	61043	-	1482		Aldehyde Dehydrogenase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11423			61252	62388	+	1137	gcvT	glycine cleavage system aminomethyltransferase T			2.1.2.10|Aminomethyltransferase	00260|Glycine, serine and threonine metabolism;00670|One carbon pool by folate;00910|Nitrogen metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11428			62388	62771	+	384		glycine cleavage system protein H				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11433			62934	63992	+	1059		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11438			64127	64837	-	711		XRE family transcriptional regulator				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11443			64963	65613	+	651		membrane-bound metal-dependent hydrolase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11448			65672	66433	-	762		molybdopterin binding domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11453			66731	68152	+	1422		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11458			68407	69351	+	945		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11463			69577	69807	+	231		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11468			69808	70182	+	375		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11473			70225	71724	+	1500		replication factor C large subunit				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11478			71867	72064	+	198		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11483			72082	72789	-	708		dethiobiotin synthase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11488			72786	74009	-	1224		8-amino-7-oxononanoate synthase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11493			74155	75213	-	1059		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11498			75244	76347	-	1104		Biotin synthase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11503			76559	77458	+	900		haloalkane dehalogenase			3.8.1.5|Haloalkane dehalogenase	00361|gamma-Hexachlorocyclohexane degradation;00625|Tetrachloroethene degradation
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11508			77492	78757	-	1266	rbcL	ribulose bisophosphate carboxylase			4.1.1.39|Ribulose-bisphosphate carboxylase	00630|Glyoxylate and dicarboxylate metabolism;00710|Carbon fixation in photosynthetic organisms
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11513			79017	79937	+	921		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11518			80063	80218	-	156		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11523			80401	81273	-	873		succinyl-CoA synthetase subunit alpha				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11528			81270	82421	-	1152	sucC	succinyl-CoA synthetase subunit beta			6.2.1.5|Succinate--CoA ligase (ADP-forming)	00020|Citrate cycle (TCA cycle);00640|Propanoate metabolism;00660|C5-Branched dibasic acid metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11533			82790	83623	+	834	ubiA	prenyltransferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11538			83758	83985	-	228		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11543			86710	87507	-	798		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11548			87687	88016	+	330		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11553			88013	88762	-	750		MOSC domain containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11558			88924	89178	-	255		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11563			89308	89853	-	546		Transcription regulator AsnC-type-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11568			90099	90416	+	318		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11573			91091	91828	+	738		5-carboxymethyl-2-hydroxymuconate Delta-isomerase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11578			91889	92587	+	699		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11583			92695	93000	-	306		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11588			93249	94601	+	1353		Mn2 and Fe2 transporter of the NRAMP family-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11593			94751	95656	+	906		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11598			95763	96854	-	1092		DNA topoisomerase VI subunit A			5.99.1.3|DNA topoisomerase (ATP-hydrolyzing)	
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11603			96851	99325	-	2475		DNA topoisomerase VI subunit B			5.99.1.3|DNA topoisomerase (ATP-hydrolyzing)	
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11608			99954	101402	-	1449		dihydrolipoamide dehydrogenase			1.8.1.4|Dihydrolipoyl dehydrogenase	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00260|Glycine, serine and threonine metabolism;00280|Valine, leucine and isoleucine degradation;00620|Pyruvate metabolism
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11613			101510	102514	-	1005		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11618			102511	103770	-	1260		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11623			103960	105198	-	1239		Mn2 and Fe2 transporter of the NRAMP family-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11628			105542	106285	+	744		proteasome subunit alpha			3.4.25.1|Proteasome endopeptidase complex	
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11633			106278	106997	+	720		proteasome endopeptidase complex subunit beta				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11638			107098	109026	+	1929	gyrB	DNA gyrase subunit B				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11643			109045	111528	+	2484		DNA gyrase subunit A				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11648			111711	112244	-	534		transcriptional regulator				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11653			112536	113216	-	681		iron dependent repressor				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11658			113314	114234	+	921		arginase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11663			114338	115507	+	1170		FAD-dependent pyridine nucleotide-disulfide oxidoreductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11668			115634	116728	-	1095		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11673			116852	117382	-	531		transferase hexapeptide repeat containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11678			117482	118381	-	900		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11683			118624	119358	+	735		beta-lactamase domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11688			119574	122705	+	3132		Patched family protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11693			122702	123457	+	756		transcriptional regulator, TrmB				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11698			123486	124553	-	1068		translation factor pelota				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11703			124744	125361	+	618		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11708			125506	125655	+	150		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11713			125702	126244	+	543		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11718			126651	127691	+	1041		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11723			127941	129143	+	1203		family 2 glycosyl transferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11728			129203	131350	-	2148		Fibronectin-binding A domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11733			131632	132276	+	645		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11738			132424	132663	+	240		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11743			132798	133628	+	831		zinc/iron permease				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11748			134071	135771	-	1701		histone acetyltransferase, ELP3 family protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11753			135943	138357	+	2415		NADH/Ubiquinone/plastoquinone				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11758			138354	138818	+	465		Na+/H+ antiporter MnhB subunit-related protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11763			138815	139168	+	354		NADH-ubiquinone oxidoreductase chain 4L				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11768			139245	140894	+	1650		NADH dehydrogenase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11773			140894	141499	+	606		cation antiporter				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11778			141492	141782	+	291		multiple resistance and pH regulation protein F				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11783			141779	142144	+	366		monovalent cation/proton antiporter, MnhG/PhaG subunit				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11788			142149	142601	-	453		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11793			142656	143999	-	1344		transposase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11798			144510	144962	-	453		response regulator receiver				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11803			145072	146649	-	1578		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11808			146740	147720	-	981		beta-lactamase domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11813			147878	148273	-	396		OsmC family protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11818			148456	148962	+	507		GCN5-related N-acetyltransferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11823			149117	149329	+	213		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11828			149399	150124	-	726		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11833			150522	150785	+	264		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11838			150876	153083	+	2208		nucleic acid binding OB-fold tRNA/helicase-type				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11843			153232	153615	+	384		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11848			153700	154215	-	516		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11853			154215	155123	-	909		RNA methylase, NOL1/NOP2/sun family protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11858			155185	155448	-	264		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11863			155541	156314	+	774		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11868			156401	156586	+	186		amidase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11873			156730	157572	+	843		aldo/keto reductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11878			157773	158459	+	687		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11883			158538	158729	+	192		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11888			158781	160016	-	1236		N-acylglucosamine 2-epimerase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11893			160135	161106	-	972		phosphoadenosine phosphosulfate reductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11898			161343	162182	+	840		short-chain dehydrogenase/reductase SDR				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11903			162179	162688	-	510		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11908			162830	163378	+	549		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11913			163405	163989	-	585		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11918			164109	164453	-	345		glutaredoxin				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11923			164562	165359	-	798		Succinylglutamate desuccinylase/aspartoacylase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11928			165609	166103	-	495		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11933			166206	166334	+	129		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11938			166531	167277	-	747		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11943			167384	167614	-	231		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11948			168475	168681	+	207		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11953			168843	169646	+	804		inositol monophosphatase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11958			169734	170861	+	1128		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11963			170994	171869	+	876		Pre-mRNA processing ribonucleoprotein, binding domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11968			171862	172494	+	633		fibrillarin				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11973			172964	174877	+	1914		G8 domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11978			175764	176018	+	255		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11983			176068	176670	-	603		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11988			177125	177847	+	723		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11993			178011	179084	+	1074		carboxylate-amine ligase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_11998			179333	180016	+	684		transcriptional regulator, TrmB				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_12003			180045	181169	-	1125		peptidase M24				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_12008			181734	182369	+	636		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000029	RefSeq	CDS		C485_12013			182515	183393	+	879		hypothetical protein				
