query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
fig|2743089.3.peg.2374|HUG12_09925	CP058579_2807	100	65	65	0	0	0	65	100	1	65	65	100	100	21	85	85	2.6e-43	129	325
fig|2743089.3.peg.2375|HUG12_09930	CP058579_2805	98.214	55	56	1	0	0	56	100	1	56	56	100	100	51	106	106	3.74e-39	119	299
fig|2743089.3.peg.2376	CP058579_2801	100	65	65	0	0	0	65	100	1	65	65	100	100	40	104	104	2.6e-45	135	340
fig|2743089.3.peg.2377|HUG12_09935	CP058579_2797	98.667	74	75	1	0	0	75	100	1	75	75	100	100	41	115	115	1.72e-51	152	383
fig|2743089.3.peg.2378|HUG12_09940	CP058579_2793	100	84	84	0	0	0	84	100	1	84	84	100	100	1	84	84	3.22e-61	176	445
fig|2743089.3.peg.2379|HUG12_09945	CP058579_2786	100	82	82	0	0	0	82	100	1	82	82	100	100	1	82	82	1.62e-57	166	420
fig|2743089.3.peg.2380|HUG12_09950	CP058579_2780	98.78	81	82	1	0	0	82	100	1	82	82	100	100	4	85	85	1.11e-56	164	415
fig|2743089.3.peg.2381|HUG12_09955	CP058579_1926	100	181	181	0	0	0	181	100	1	181	181	100	100	7	187	187	1.59e-133	366	940
fig|2743089.3.peg.2382|HUG12_09960	CP058579_1946	100	392	392	0	0	0	392	100	1	392	392	100	100	1	392	392	0	799	2064
fig|2743089.3.peg.2383|HUG12_09965	CP058579_2744	100	281	281	0	0	0	281	100	1	281	281	100	100	39	319	319	0	580	1495
fig|2743089.3.peg.2384|HUG12_09970	CP058579_2730	100	142	142	0	0	0	142	100	1	142	142	100	100	1	142	142	7e-106	293	750
fig|2743089.3.peg.2385|HUG12_09975	CP058579_2722	100	162	162	0	0	0	162	100	1	162	162	100	100	1	162	162	3.04e-120	331	848
fig|2743089.3.peg.2386|HUG12_09980	CP058579_2714	100	250	250	0	0	0	250	100	1	250	250	100	100	18	267	267	0	517	1332
fig|2743089.3.peg.2387|HUG12_09985	CP058579_2703	100	135	135	0	0	0	135	100	1	135	135	100	100	12	146	146	2.88e-97	271	693
fig|2743089.3.peg.2388	CP058579_2697	100	68	68	0	0	0	68	100	1	68	68	100	100	23	90	90	6.55e-46	136	343
fig|2743089.3.peg.2389|HUG12_09990	CP058579_2692	100	141	141	0	0	0	141	100	1	141	141	100	100	2	142	142	1.16e-98	275	702
fig|2743089.3.peg.2390|HUG12_09995	CP058579_2687	98.99	98	99	1	0	0	99	100	1	99	99	100	100	79	177	177	1.16e-69	201	510
fig|2743089.3.peg.2391|HUG12_10000	CP058579_2679	100	360	360	0	0	0	360	100	1	360	360	100	100	40	399	399	0	731	1887
fig|2743089.3.peg.2392	CP058579_2671	100	67	67	0	0	0	67	100	1	67	67	100	100	1	67	67	2.33e-46	137	344
fig|2743089.3.peg.2393|HUG12_10005	CP058579_2075	100	742	742	0	0	0	742	100	1	742	742	100	100	22	763	763	0	1503	3891
fig|2743089.3.peg.2394	CP058579_2609	100	51	51	0	0	0	51	100	1	51	51	100	100	1	51	51	1.3e-32	101	251
fig|2743089.3.peg.2395|HUG12_10010	CP058579_2605	100	96	96	0	0	0	96	100	1	96	96	100	100	1	96	96	2.31e-65	187	474
fig|2743089.3.peg.2396|HUG12_10015	CP058579_2601	100	125	125	0	0	0	125	100	1	125	125	100	100	1	125	125	3.71e-91	254	650
fig|2743089.3.peg.2397|HUG12_10020	CP058579_2101	100	133	133	0	0	0	133	100	1	133	133	100	100	16	148	148	3.81e-91	256	653
fig|2743089.3.peg.2398|HUG12_10025	CP058579_2104	100	181	181	0	0	0	181	100	1	181	181	100	100	187	367	367	4.43e-130	364	935
fig|2743089.3.peg.2399|HUG12_10030	CP058579_2107	100	72	72	0	0	0	72	100	1	72	72	100	100	17	88	88	2.66e-49	145	366
fig|2743089.3.peg.2400	CP058579_2575	100	37	37	0	0	0	37	100	1	37	37	100	100	1	37	37	2.13e-22	74.3	181
fig|2743089.3.peg.2401|HUG12_10035	CP058579_2117	100	222	222	0	0	0	222	100	1	222	222	100	100	27	248	248	1.41e-162	444	1142
fig|2743089.3.peg.2402|HUG12_10040	CP058579_2121	100	90	90	0	0	0	90	100	1	90	90	100	100	1	90	90	1.45e-64	184	468
fig|2743089.3.peg.2403|HUG12_10045	CP058579_2145	100	468	468	0	0	0	468	100	1	468	468	100	100	3	470	470	0	956	2470
fig|2743089.3.peg.2404|HUG12_10050	CP058579_2155	100	252	252	0	0	0	252	100	1	252	252	100	100	30	281	281	0	499	1286
fig|2743089.3.peg.2405|HUG12_10055	CP058579_2511	100	99	99	0	0	0	99	100	1	99	99	100	100	1	99	99	1.63e-71	202	515
fig|2743089.3.peg.2406|HUG12_10065	CP058579_2501	100	49	49	0	0	0	49	100	1	49	49	100	100	1	49	49	3.03e-28	90.1	222
fig|2743089.3.peg.2407	CP058579_2497	100	60	60	0	0	0	60	100	1	60	60	100	100	1	60	60	5.91e-41	122	307
fig|2743089.3.peg.2408|HUG12_10070	CP058579_2494	100	136	136	0	0	0	136	100	1	136	136	100	100	5	140	140	1.76e-101	281	720
fig|2743089.3.peg.2409|HUG12_10075	CP058579_2484	99	99	100	1	0	0	100	100	1	100	100	100	100	33	132	132	1.37e-69	199	506
fig|2743089.3.peg.2410|HUG12_10080	CP058579_2479	100	155	155	0	0	0	155	100	1	155	155	100	100	1	155	155	1.27e-115	318	816
fig|2743089.3.peg.2411|HUG12_10085	CP058579_2474	100	215	215	0	0	0	215	100	1	215	215	100	100	1	215	215	5.87e-163	443	1140
fig|2743089.3.peg.2412|HUG12_10090	CP058579_2467	100	122	122	0	0	0	122	100	1	122	122	100	100	2	123	123	2.05e-90	252	644
fig|2743089.3.peg.2413|HUG12_10095	CP058579_2463	100	49	49	0	0	0	49	100	1	49	49	100	100	1	49	49	7.23e-32	99.4	246
fig|2743089.3.peg.2414|HUG12_10100	CP058579_2458	100	165	165	0	0	0	165	100	1	165	165	100	100	2	166	166	4.53e-123	338	868
fig|2743089.3.peg.2415	CP058579_2218	99.598	248	249	1	0	0	249	100	1	249	249	100	100	39	287	287	1.4e-180	492	1267
fig|2743089.3.peg.2416|HUG12_10105	CP058579_2441	100	81	81	0	0	0	81	100	1	81	81	100	100	1	81	81	2.51e-58	168	425
fig|2743089.3.peg.2417|HUG12_10110	CP058579_2438	100	158	158	0	0	0	158	100	1	158	158	100	100	1	158	158	8.24e-117	322	825
fig|2743089.3.peg.2418	CP058579_2431	100	37	37	0	0	0	37	100	1	37	37	100	100	24	60	60	9.18e-24	78.6	192
fig|2743089.3.peg.2419|HUG12_10115	CP058579_2430	100	133	133	0	0	0	133	100	1	133	133	100	100	34	166	166	2.89e-98	274	701
fig|2743089.3.peg.2420|HUG12_10120	CP058579_2419	99.565	229	230	1	0	0	230	100	1	230	230	100	100	5	234	234	4.06e-172	468	1204
fig|2743089.3.peg.2421|HUG12_10125	CP058579_2408	98.333	59	60	1	0	0	60	100	1	60	60	100	100	53	112	112	1.13e-40	124	310
fig|2743089.3.peg.2422|HUG12_10130	CP058579_2403	100	99	99	0	0	0	99	100	1	99	99	100	100	1	99	99	3.37e-67	192	487
fig|2743089.3.peg.2423|HUG12_10135	CP058579_2399	98.795	82	83	1	0	0	83	100	1	83	83	100	100	26	108	108	4.47e-60	173	439
fig|2743089.3.peg.2424|HUG12_10140	CP058579_2395	100	87	87	0	0	0	87	100	1	87	87	100	100	1	87	87	3e-61	176	446
fig|2743089.3.peg.2425	CP058579_2390	98.148	53	54	1	0	0	54	100	1	54	54	100	100	44	97	97	3.19e-35	109	272
fig|2743089.3.peg.2426|HUG12_10145	CP058579_2383	100	63	63	0	0	0	63	100	1	63	63	100	100	51	113	113	3.95e-40	122	307
fig|2743089.3.peg.2427	CP058579_2378	100	101	101	0	0	0	101	100	1	101	101	100	100	2	102	102	3.83e-73	207	527
fig|2743089.3.peg.2428|HUG12_10150	CP058579_2375	100	350	350	0	0	0	350	100	1	350	350	100	100	1	350	350	0	706	1822
fig|2743089.3.peg.2429|HUG12_10155	CP058579_2349	100	685	685	0	0	0	685	100	1	685	685	100	100	1	685	685	0	1397	3617
fig|60847.21.peg.2954|G3I44_14010	CP048739_2429	100	107	107	0	0	0	107	100	1	107	107	100	100	3	109	109	8.56e-78	219	557
fig|60847.21.peg.2955	CP048739_16	100	80	80	0	0	0	80	100	1	80	80	100	100	1	80	80	1.5e-51	150	379
fig|60847.21.peg.2957	CP048739_35	100	63	63	0	0	0	63	100	1	63	63	100	100	1	63	63	8.56e-45	132	331
fig|60847.21.peg.2958|G3I44_14025	CP048739_2399	100	1252	1252	0	0	0	1252	100	1	1252	1252	100	100	1	1252	1252	0	2529	6556
fig|60847.21.peg.2959|G3I44_14030	CP048739_114	100	167	167	0	0	0	167	100	1	167	167	100	100	5	171	171	2.09e-124	341	875
fig|60847.21.peg.2960|G3I44_14035	CP048739_124	100	313	313	0	0	0	313	100	1	313	313	100	100	33	345	345	0	648	1672
fig|60847.21.peg.2961	CP048739_125	97.872	46	47	1	0	0	47	100	1	47	47	100	100	67	113	113	6.69e-29	92.8	229
fig|60847.21.peg.2962|G3I44_14040	CP048739_130	100	135	135	0	0	0	135	100	1	135	135	100	100	8	142	142	6.91e-98	272	695
fig|60847.21.peg.2963|G3I44_14045	CP048739_144	100	125	125	0	0	0	125	100	1	125	125	100	100	1	125	125	2.32e-92	257	656
fig|60847.21.peg.2964	CP048739_148	100	53	53	0	0	0	53	100	1	53	53	100	100	2	54	54	4.75e-37	112	279
fig|60847.21.peg.2965|G3I44_14050	CP048739_150	100	72	72	0	0	0	72	100	1	72	72	100	100	2	73	73	2.98e-50	146	369
fig|60847.21.peg.2966|G3I44_14055	CP048739_154	100	62	62	0	0	0	62	100	1	62	62	100	100	52	113	113	3.85e-41	124	311
fig|60847.21.peg.2967|G3I44_14060	CP048739_156	100	56	56	0	0	0	56	100	1	56	56	100	100	2	57	57	7.38e-38	114	284
fig|60847.21.peg.2968|G3I44_14065	CP048739_160	100	75	75	0	0	0	75	100	1	75	75	100	100	12	86	86	4.6e-52	151	382
fig|60847.21.peg.2969|G3I44_14070	CP048739_164	100	68	68	0	0	0	68	100	1	68	68	100	100	28	95	95	1.25e-46	137	346
fig|60847.21.peg.2970|G3I44_14075	CP048739_167	100	74	74	0	0	0	74	100	1	74	74	100	100	2	75	75	1.53e-54	157	397
fig|60847.21.peg.2971|G3I44_14080	CP048739_170	98.413	62	63	1	0	0	63	100	1	63	63	100	100	41	103	103	5.21e-42	126	316
fig|60847.21.peg.2972|G3I44_14085	CP048739_181	100	173	173	0	0	0	173	100	1	173	173	100	100	9	181	181	5.29e-130	356	914
fig|60847.21.peg.2973	CP048739_2284	100	51	51	0	0	0	51	100	1	51	51	100	100	1	51	51	6.68e-34	103	257
fig|60847.21.peg.2974	CP048739_2281	98	49	50	1	0	0	50	100	1	50	50	100	100	5	54	54	2.73e-32	99.8	247
fig|60847.21.peg.2975|G3I44_14095	CP048739_199	99.474	189	190	1	0	0	190	100	1	190	190	100	100	4	193	193	8.09e-145	395	1014
fig|60847.21.peg.2976|G3I44_14100	CP048739_202	100	55	55	0	0	0	55	100	1	55	55	100	100	63	117	117	2.25e-36	112	279
fig|60847.21.peg.2977|G3I44_14105	CP048739_214	100	429	429	0	0	0	429	100	1	429	429	100	100	1	429	429	0	867	2239
fig|60847.21.peg.2978|G3I44_14110	CP048739_219	100	111	111	0	0	0	111	100	1	111	111	100	100	1	111	111	9.06e-81	226	577
fig|60847.21.peg.2979|G3I44_14115	CP048739_229	100	387	387	0	0	0	387	100	1	387	387	100	100	14	400	400	0	791	2042
fig|60847.21.peg.2980|G3I44_14120	CP048739_239	100	248	248	0	0	0	248	100	1	248	248	100	100	1	248	248	0	517	1331
fig|60847.21.peg.2981|G3I44_14125	CP048739_246	100	168	168	0	0	0	168	100	1	168	168	100	100	1	168	168	3.57e-127	348	893
fig|60847.21.peg.2982|G3I44_14130	CP048739_249	98.649	73	74	1	0	0	74	100	1	74	74	100	100	35	108	108	2.27e-49	145	366
fig|60847.21.peg.2983|G3I44_14135	CP048739_255	99.301	142	143	1	0	0	143	100	1	143	143	100	100	22	164	164	4.53e-104	288	738
fig|60847.21.peg.2984|G3I44_14140	CP048739_262	100	112	112	0	0	0	112	100	1	112	112	100	100	11	122	122	4.89e-80	225	573
fig|60847.21.peg.2985	CP048739_264	100	40	40	0	0	0	40	100	1	40	40	100	100	1	40	40	2.38e-27	86.7	213
fig|60847.21.peg.2986	CP048739_267	100	38	38	0	0	0	38	100	1	38	38	100	100	31	68	68	1.38e-22	75.1	183
fig|60847.21.peg.2987|G3I44_14145	CP048739_270	100	75	75	0	0	0	75	100	1	75	75	100	100	6	80	80	1.14e-52	153	386
fig|60847.21.peg.2988|G3I44_14150	CP048739_2179	100	294	294	0	0	0	294	100	1	294	294	100	100	16	309	309	0	600	1548
fig|60847.21.peg.2989|G3I44_14155	CP048739_297	100	267	267	0	0	0	267	100	1	267	267	100	100	13	279	279	0	556	1433
fig|60847.21.peg.2990|G3I44_14160	CP048739_301	100	247	247	0	0	0	247	100	1	247	247	100	100	11	257	257	2.73e-170	464	1194
fig|60847.21.peg.2991|G3I44_14165	CP048739_306	100	98	98	0	0	0	98	100	1	98	98	100	100	1	98	98	1.39e-73	207	527
fig|60847.21.peg.2992|G3I44_14170	CP048739_311	100	151	151	0	0	0	151	100	1	151	151	100	100	1	151	151	7.63e-113	310	795
fig|60847.21.peg.2993|G3I44_14175	CP048739_316	100	106	106	0	0	0	106	100	1	106	106	100	100	28	133	133	4.45e-79	223	567
fig|60847.21.peg.2994|G3I44_14180	CP048739_320	100	104	104	0	0	0	104	100	1	104	104	100	100	1	104	104	4.05e-75	211	538
fig|60847.21.peg.2995|G3I44_14185	CP048739_331	100	224	224	0	0	0	224	100	1	224	224	100	100	1	224	224	3.85e-171	464	1194
fig|60847.21.peg.2996|G3I44_14190	CP048739_336	100	106	106	0	0	0	106	100	1	106	106	100	100	3	108	108	3.17e-77	217	553
fig|60847.21.peg.2997|G3I44_14195	CP048739_341	100	143	143	0	0	0	143	100	1	143	143	100	100	24	166	166	7.82e-107	296	757
fig|60847.21.peg.2998|G3I44_14200	CP048739_343	100	88	88	0	0	0	88	100	1	88	88	100	100	1	88	88	2.46e-62	178	451
fig|60847.21.peg.2999|G3I44_14205	CP048739_347	100	109	109	0	0	0	109	100	1	109	109	100	100	58	166	166	4.55e-78	221	564
fig|60847.21.peg.3000|G3I44_14210	CP048739_2100	100	319	319	0	0	0	319	100	1	319	319	100	100	3	321	321	0	662	1708
fig|60847.21.peg.3001|G3I44_14215	CP048739_2088	99.091	109	110	1	0	0	110	100	1	110	110	100	100	22	131	131	2.05e-77	218	556
fig|60847.21.peg.3002|G3I44_14220	CP048739_395	98.824	84	85	1	0	0	85	100	1	85	85	100	100	38	122	122	9.92e-59	170	430
fig|60847.21.peg.3003	CP048739_397	100	59	59	0	0	0	59	100	1	59	59	100	100	1	59	59	4.6e-39	117	293
fig|60847.21.peg.3004|G3I44_14225	CP048739_405	100	188	188	0	0	0	188	100	1	188	188	100	100	89	276	276	3.23e-140	386	992
fig|60847.21.peg.3005|G3I44_14230	CP048739_407	100	66	66	0	0	0	66	100	1	66	66	100	100	8	73	73	2.32e-44	131	329
fig|60847.21.peg.3006|G3I44_14235	CP048739_410	98.889	89	90	1	0	0	90	100	1	90	90	100	100	8	97	97	1.43e-62	179	454
fig|60847.21.peg.3007|G3I44_14240	CP048739_423	99.671	303	304	1	0	0	304	100	1	304	304	100	100	18	321	321	0	622	1604
fig|60847.21.peg.3008|G3I44_14245	CP048739_434	100	319	319	0	0	0	319	100	1	319	319	100	100	4	322	322	0	656	1692
fig|60847.21.peg.3009|G3I44_14250	CP048739_2008	100	50	50	0	0	0	50	100	1	50	50	100	100	1	50	50	8.27e-35	105	263
fig|60847.21.peg.3010	CP048739_2006	100	68	68	0	0	0	68	100	1	68	68	100	100	3	70	70	4.53e-47	138	347
fig|60847.21.peg.3011|G3I44_14255	CP048739_450	100	74	74	0	0	0	74	100	1	74	74	100	100	1	74	74	5.87e-49	143	361
fig|60847.21.peg.3012|G3I44_14260	CP048739_462	100	440	440	0	0	0	440	100	1	440	440	100	100	11	450	450	0	906	2342
fig|60847.21.peg.3013|G3I44_14265	CP048739_466	100	79	79	0	0	0	79	100	1	79	79	100	100	3	81	81	2.26e-56	162	410
fig|60847.21.peg.3014|G3I44_14270	CP048739_469	100	58	58	0	0	0	58	100	1	58	58	100	100	1	58	58	3.3e-39	117	294
fig|60847.21.peg.3015|G3I44_14275	CP048739_475	99.123	113	114	1	0	0	114	100	1	114	114	100	100	11	124	124	1.07e-81	229	584
fig|60847.21.peg.3016|G3I44_14280	CP048739_505	100	654	654	0	0	0	654	100	1	654	654	100	100	1	654	654	0	1320	3417
fig|60847.21.peg.3017|G3I44_14285	CP048739_1919	100	332	332	0	0	0	332	100	1	332	332	100	100	13	344	344	0	695	1793
fig|60847.21.peg.3018|G3I44_14290	CP048739_528	100	76	76	0	0	0	76	100	1	76	76	100	100	7	82	82	1.76e-51	150	378
fig|60847.21.peg.3019|G3I44_14295	CP048739_535	99.145	116	117	1	0	0	117	100	1	117	117	100	100	35	151	151	3.47e-84	237	604
fig|60847.21.peg.3020|G3I44_14300	CP048739_539	100	86	86	0	0	0	86	100	1	86	86	100	100	1	86	86	3.71e-63	180	456
fig|60847.21.peg.3021|G3I44_14305	CP048739_542	100	92	92	0	0	0	92	100	1	92	92	100	100	1	92	92	1.37e-68	194	493
fig|60847.21.peg.3022|G3I44_14310	CP048739_546	100	104	104	0	0	0	104	100	1	104	104	100	100	59	162	162	1.36e-75	215	547
fig|60847.21.peg.3023|G3I44_14315	CP048739_555	100	209	209	0	0	0	209	100	1	209	209	100	100	60	268	268	3.18e-159	435	1118
fig|60847.21.peg.3024|G3I44_14320	CP048739_556	100	49	49	0	0	0	49	100	1	49	49	100	100	5	53	53	3.01e-32	99.8	247
fig|60847.21.peg.3025|G3I44_14325	CP048739_561	100	135	135	0	0	0	135	100	1	135	135	100	100	1	135	135	3.83e-99	275	702
fig|60847.21.peg.3026|G3I44_14330	CP048739_564	99.2	124	125	1	0	0	125	100	1	125	125	100	100	40	164	164	2.22e-91	256	653
fig|60847.21.peg.3027|G3I44_14335	CP048739_573	100	215	215	0	0	0	215	100	1	215	215	100	100	5	219	219	3.04e-160	436	1121
fig|60847.21.peg.3028|G3I44_14340	CP048739_1846	100	194	194	0	0	0	194	100	1	194	194	100	100	14	207	207	3.16e-147	402	1032
fig|60847.21.peg.3029|G3I44_14345	CP048739_1837	99.64	277	278	1	0	0	278	100	1	278	278	100	100	11	288	288	0	539	1388
fig|60847.21.peg.3030|G3I44_14350	CP048739_1833	99.946	1847	1848	1	0	0	1848	100	1	1848	1848	100	100	26	1873	1873	0	3753	9732
fig|60847.21.peg.3031|G3I44_14355	CP048739_1764	100	264	264	0	0	0	264	100	1	264	264	100	100	1	264	264	0	538	1386
fig|60847.21.peg.3032	CP048739_1759	100	44	44	0	0	0	44	100	1	44	44	100	100	58	101	101	2.48e-28	90.9	224
fig|60847.21.peg.3033|G3I44_14360	CP048739_724	99.522	208	209	1	0	0	209	100	1	209	209	100	100	26	234	234	1.33e-156	427	1098
fig|60847.21.peg.3034|G3I44_14365	CP048739_729	100	317	317	0	0	0	317	100	1	317	317	100	100	1	317	317	0	645	1665
fig|60847.21.peg.3035|G3I44_14370	CP048739_1731	100	676	676	0	0	0	676	100	1	676	676	100	100	9	684	684	0	1361	3522
fig|60847.21.peg.3036|G3I44_14375	CP048739_1702	100	355	355	0	0	0	355	100	1	355	355	100	100	1	355	355	0	709	1829
fig|60847.21.peg.3037	CP048739_1691	100	91	91	0	0	0	91	100	1	91	91	100	100	1	91	91	6.43e-66	187	475
fig|60847.21.peg.3038|G3I44_14380	CP048739_1687	100	94	94	0	0	0	94	100	1	94	94	100	100	2	95	95	7.14e-63	180	456
fig|60847.21.peg.3039|G3I44_14385	CP048739_1680	100	414	414	0	0	0	414	100	1	414	414	100	100	1	414	414	0	864	2232
fig|60847.21.peg.3040|G3I44_14390	CP048739_1665	100	195	195	0	0	0	195	100	1	195	195	100	100	20	214	214	1.73e-149	407	1047
fig|60847.21.peg.3041|G3I44_14395	CP048739_1658	100	66	66	0	0	0	66	100	1	66	66	100	100	50	115	115	1.97e-43	130	327
fig|60847.21.peg.3042|G3I44_14400	CP048739_1655	100	132	132	0	0	0	132	100	1	132	132	100	100	2	133	133	5.72e-99	274	701
fig|60847.21.peg.3043|G3I44_14405	CP048739_1650	100	319	319	0	0	0	319	100	1	319	319	100	100	2	320	320	0	630	1624
fig|60847.21.peg.3044|G3I44_14410	CP048739_1639	100	173	173	0	0	0	173	100	1	173	173	100	100	1	173	173	1.38e-133	365	936
fig|60847.21.peg.3045|G3I44_14415	CP048739_1631	100	574	574	0	0	0	574	100	1	574	574	100	100	1	574	574	0	1169	3024
fig|60847.21.peg.3046|G3I44_14420	CP048739_1615	100	72	72	0	0	0	72	100	1	72	72	100	100	11	82	82	1.78e-50	147	371
fig|60847.21.peg.3047|G3I44_14425	CP048739_1614	100	45	45	0	0	0	45	100	1	45	45	100	100	28	72	72	3.1e-29	92.4	228
fig|60847.21.peg.3048|G3I44_14430	CP048739_1612	100	221	221	0	0	0	221	100	1	221	221	100	100	1	221	221	3.9e-162	441	1134
fig|60847.21.peg.3049|G3I44_14435	CP048739_1604	100	162	162	0	0	0	162	100	1	162	162	100	100	3	164	164	1.45e-116	321	822
fig|60847.21.peg.3050|G3I44_14440	CP048739_913	100	168	168	0	0	0	168	100	1	168	168	100	100	14	181	181	2.42e-122	337	863
fig|60847.21.peg.3051|G3I44_14445	CP048739_920	100	137	137	0	0	0	137	100	1	137	137	100	100	1	137	137	4.46e-102	282	722
fig|60847.21.peg.3052|G3I44_14450	CP048739_933	100	497	497	0	0	0	497	100	1	497	497	100	100	45	541	541	0	1014	2622
fig|60847.21.peg.3053|G3I44_14455	CP048739_939	100	203	203	0	0	0	203	100	1	203	203	100	100	1	203	203	1.2e-155	423	1087
fig|60847.21.peg.3054|G3I44_14460	CP048739_1560	100	682	682	0	0	0	682	100	1	682	682	100	100	3	684	684	0	1400	3625
fig|60847.21.peg.3055|G3I44_14465	CP048739_1537	99.703	336	337	1	0	0	337	100	1	337	337	100	100	2	338	338	0	684	1766
fig|60847.21.peg.3056|G3I44_14470	CP048739_1524	100	244	244	0	0	0	244	100	1	244	244	100	100	4	247	247	0	500	1287
fig|60847.21.peg.3057|G3I44_14475	CP048739_993	100	111	111	0	0	0	111	100	1	111	111	100	100	1	111	111	7.16e-75	211	538
fig|60847.21.peg.3058|G3I44_14480	CP048739_1007	99.844	640	641	1	0	0	641	100	1	641	641	100	100	6	646	646	0	1301	3367
fig|60847.21.peg.3059|G3I44_14485	CP048739_1023	100	725	725	0	0	0	725	100	1	725	725	100	100	1	725	725	0	1481	3834
fig|60847.21.peg.3060|G3I44_14490	CP048739_1029	100	326	326	0	0	0	326	100	1	326	326	100	100	110	435	435	0	669	1727
fig|60847.21.peg.3061|G3I44_14495	CP048739_1445	100	290	290	0	0	0	290	100	1	290	290	100	100	1	290	290	0	611	1576
fig|60847.21.peg.3062|G3I44_14500	CP048739_1069	100	641	641	0	0	0	641	100	1	641	641	100	100	48	688	688	0	1322	3421
fig|60847.21.peg.3063|G3I44_14505	CP048739_1075	100	136	136	0	0	0	136	100	1	136	136	100	100	1	136	136	1.2e-97	271	693
fig|60847.21.peg.3064|G3I44_14510	CP048739_1395	100	206	206	0	0	0	206	100	1	206	206	100	100	1	206	206	3.19e-151	412	1059
fig|60847.21.peg.3065|G3I44_14515	CP048739_1098	100	197	197	0	0	0	197	100	1	197	197	100	100	3	199	199	2.09e-144	394	1013
fig|60847.21.peg.3066|G3I44_14520	CP048739_1104	100	87	87	0	0	0	87	100	1	87	87	100	100	1	87	87	6.33e-63	179	455
fig|60847.21.peg.3067|G3I44_14525	CP048739_1112	100	130	130	0	0	0	130	100	1	130	130	100	100	1	130	130	3.21e-98	272	695
fig|60847.21.peg.3068	CP048739_1115	98.462	64	65	1	0	0	65	100	1	65	65	100	100	68	132	132	1.07e-44	134	337
fig|60847.21.peg.3069|G3I44_14530	CP048739_1139	100	943	943	0	0	0	943	100	1	943	943	100	100	1	943	943	0	1957	5071
fig|60847.21.peg.3070|G3I44_14535	CP048739_1149	100	140	140	0	0	0	140	100	1	140	140	100	100	44	183	183	3.75e-99	277	708
fig|60847.21.peg.3071|G3I44_14540	CP048739_1303	100	425	425	0	0	0	425	100	1	425	425	100	100	1	425	425	0	879	2272
fig|60847.21.peg.3072|G3I44_14545	CP048739_1285	100	313	313	0	0	0	313	100	1	313	313	100	100	1	313	313	0	632	1631
fig|60847.21.peg.3073|G3I44_14550	CP048739_1273	100	209	209	0	0	0	209	100	1	209	209	100	100	1	209	209	1.31e-159	434	1115
fig|60847.21.peg.3074|G3I44_14555	CP048739_1264	100	368	368	0	0	0	368	100	1	368	368	100	100	1	368	368	0	770	1989
fig|60847.21.peg.3075	CP048739_1235	100	136	136	0	0	0	136	100	1	136	136	100	100	28	163	163	2.85e-103	286	732
fig|926690.3.peg.2618	ATYM01000002_33	100	103	103	0	0	0	103	100	1	103	103	100	100	37	139	139	2.79e-66	191	484
fig|926690.3.peg.2619	ATYM01000002_37	100	82	82	0	0	0	82	100	1	82	82	100	100	6	87	87	3e-54	157	398
fig|926690.3.peg.2620	ATYM01000002_103	98.876	88	89	1	0	0	89	100	1	89	89	100	100	11	99	99	2.75e-61	176	446
fig|926690.3.peg.2621	ATYM01000002_3258	100	87	87	0	0	0	87	100	1	87	87	100	100	1	87	87	1.19e-60	174	440
fig|926690.3.peg.2622	ATYM01000002_152	98.214	55	56	1	0	0	56	100	1	56	56	100	100	278	333	333	1.06e-36	119	297
fig|926690.3.peg.2623	ATYM01000002_258	100	636	636	0	0	0	636	100	1	636	636	100	100	1	636	636	0	1296	3355
fig|926690.3.peg.2624	ATYM01000002_3095	100	185	185	0	0	0	185	100	1	185	185	100	100	82	266	266	6.93e-139	382	982
fig|926690.3.peg.2625	ATYM01000002_278	100	37	37	0	0	0	37	100	1	37	37	100	100	13	49	49	1.21e-23	77.4	189
fig|926690.3.peg.2626	ATYM01000002_306	98.361	60	61	1	0	0	61	100	1	61	61	100	100	132	192	192	9.52e-39	120	302
fig|926690.3.peg.2627	ATYM01000002_358	100	572	572	0	0	0	572	100	1	572	572	100	100	1	572	572	0	1142	2955
fig|926690.3.peg.2628	ATYM01000002_362	98.529	67	68	1	0	0	68	100	1	68	68	100	100	101	168	168	1.08e-43	133	334
fig|926690.3.peg.2629	ATYM01000002_2830	99.231	129	130	1	0	0	130	100	1	130	130	100	100	181	310	310	2.09e-90	259	661
fig|926690.3.peg.2630	ATYM01000002_2818	100	100	100	0	0	0	100	100	1	100	100	100	100	1	100	100	2.03e-69	197	501
fig|926690.3.peg.2631	ATYM01000002_2813	100	116	116	0	0	0	116	100	1	116	116	100	100	1	116	116	2.53e-81	228	582
fig|926690.3.peg.2632	ATYM01000002_548	98.246	56	57	1	0	0	57	100	1	57	57	100	100	49	105	105	4.03e-38	116	291
fig|926690.3.peg.2633	ATYM01000002_562	100	146	146	0	0	0	146	100	1	146	146	100	100	24	169	169	3.03e-108	300	767
fig|926690.3.peg.2634	ATYM01000002_572	100	112	112	0	0	0	112	100	1	112	112	100	100	1	112	112	3.73e-80	225	573
fig|926690.3.peg.2635	ATYM01000002_580	100	91	91	0	0	0	91	100	1	91	91	100	100	1	91	91	6.27e-64	182	463
